,geohash6,day,timestamp,demand
3468504,qp098h,17,2:15,0.21856814783891693
3468559,qp03x8,11,11:15,0.16230204455890773
3468869,qp03pr,18,1:45,0.20872264408460992
3468891,qp03pr,51,15:15,0.11377062151910225
3469078,qp098h,2,3:45,0.1839652813450501
3469167,qp03pr,42,11:45,0.14862040964331982
3469656,qp03x8,28,14:45,0.023041829279938995
3470078,qp098h,7,3:30,0.25764831761581725
3470155,qp098h,9,14:15,0.0777304334738755
3470248,qp098h,22,20:30,0.02491201029805961
3470323,qp03x8,19,17:45,0.03185462093987518
3471104,qp03x8,19,9:30,0.11049390782864782
3471474,qp03x8,23,22:15,0.07304746704682381
3471888,qp03pr,33,16:30,0.18335827967292434
3471952,qp098h,59,21:45,0.1172197894285126
3472072,qp098h,10,23:15,0.2317053188328061
3472323,qp03x8,5,20:0,0.005976811325334412
3472562,qp03x8,39,5:0,0.1901816069373912
3472954,qp098h,7,1:45,0.1817484513127389
3472969,qp03x8,4,20:0,0.038508080483932304
3473437,qp03pr,1,20:0,0.04886983130330114
3473682,qp03pr,44,11:45,0.5275921058611903
3473840,qp03x8,5,23:0,0.0201763829203581
3473924,qp03pr,13,4:45,0.13373119895239122
3474021,qp03x8,17,10:15,0.14513920295029578
3474641,qp03x8,34,6:0,0.11475012607147625
3475304,qp03pr,14,8:0,0.14104748708199633
3475408,qp03x8,52,11:30,0.1874311902002156
3475534,qp03pr,54,9:0,0.3833530135874757
3475592,qp03x8,5,23:15,0.024989172530938897
3475714,qp03x8,61,4:45,0.22755507349923024
3475886,qp03pr,28,17:0,0.11771659688847133
3476269,qp03pr,59,15:45,0.14762723306540174
3476472,qp03pr,2,5:45,0.24011069233717144
3476627,qp03pr,30,22:30,0.08766571487751416
3476863,qp03pr,40,11:15,0.17429751510311994
3477087,qp03pr,52,14:45,0.3555451633530534
3477328,qp098h,33,10:0,0.11285534132302708
3477568,qp098h,24,8:15,0.12907613282161565
3477859,qp03pr,32,20:15,0.16089851201796965
3477917,qp03pr,12,5:45,0.21406069486694515
3477970,qp098h,15,16:15,0.037657859454255635
3478111,qp098h,5,12:30,0.07216964613492552
3478508,qp03x8,49,20:15,0.012777186751030026
3479315,qp098h,39,5:45,0.2421432880326195
3479641,qp03x8,45,8:45,0.057702217083842475
3479696,qp03x8,27,6:0,0.1315001529171511
3479730,qp03pr,27,13:0,0.15117774297840575
3479760,qp098h,32,2:0,0.2463360357966551
3480062,qp03x8,34,16:0,0.026309860708547867
3480211,qp03pr,18,17:30,0.15091799483046492
3480229,qp098h,1,13:15,0.1014504015635834
3480992,qp03x8,35,4:15,0.10125935025635713
3481345,qp03pr,59,22:15,0.10367684349842377
3481457,qp098h,12,6:0,0.26995403697640385
3481651,qp03x8,4,16:15,0.03218883008937677
3481726,qp03x8,60,11:0,0.19189012582049286
3482098,qp098h,27,9:15,0.09740525763593127
3482247,qp098h,7,2:15,0.1917671494635413
3482422,qp03pr,30,15:0,0.2143487257007331
3482680,qp03x8,50,11:45,0.11883981015723585
3483353,qp03x8,30,10:0,0.11195599034795058
3483463,qp03x8,58,12:45,0.10776274115960348
3484257,qp03pr,50,3:0,0.15996560751734468
3484397,qp03pr,44,18:15,0.05037384874534481
3484779,qp03x8,26,3:45,0.16598808111628044
3485109,qp03x8,51,6:30,0.14032791395836694
3485235,qp03x8,21,20:0,0.009569845851150649
3485594,qp03x8,25,19:0,0.0224491965308484
3487108,qp03x8,59,16:45,0.01746716316465469
3487115,qp098h,56,22:30,0.17696618151243185
3487687,qp03x8,14,23:15,0.17276043251238474
3488010,qp03x8,57,3:45,0.23579072818856914
3488591,qp098h,41,8:45,0.1019246260443883
3489337,qp03pr,13,3:45,0.08658427560332482
3489698,qp03x8,33,3:30,0.11579823406290315
3489950,qp03x8,26,9:0,0.09440777178599588
3490119,qp03x8,16,11:45,0.09837984344760606
3490698,qp03pr,58,9:15,0.4308144586368097
3490774,qp098h,60,16:45,0.08872284355068913
3491248,qp03pr,29,4:15,0.2050991391788361
3491282,qp098h,36,6:15,0.15056704778991548
3492191,qp03x8,18,17:30,0.018455566931334915
3492512,qp03x8,52,9:15,0.2254083820107043
3492857,qp098h,20,4:30,0.17719677447303644
3493200,qp03pr,21,1:0,0.13965845239707236
3493306,qp03x8,60,9:0,0.15277437538802674
3493740,qp098h,45,8:30,0.16722006353071245
3493993,qp03pr,40,2:30,0.13684209882505827
3494155,qp03pr,41,2:0,0.08020373039339683
3494270,qp03x8,12,2:30,0.14143358352528745
3494985,qp03pr,38,22:15,0.07531613725519516
3495847,qp03x8,33,8:0,0.12818514179187734
3496220,qp03pr,24,13:30,0.2247344259174732
3496334,qp03x8,45,14:45,0.06417984752447843
3496382,qp03x8,54,7:0,0.13295277277068962
3496701,qp03x8,40,2:15,0.16137499437699146
3497122,qp03pr,52,3:0,0.1757202918892226
3497153,qp03pr,18,11:0,0.2099162492526422
3497331,qp03pr,36,11:0,0.4945810324819513
3497398,qp03x8,30,16:0,0.05830375873659389
3498112,qp03pr,18,0:15,0.15624901732706906
3498214,qp03x8,13,14:15,0.0769898892188146
3498665,qp098h,60,9:0,0.2059538911630256
3498673,qp03pr,61,7:0,0.1818371889502795
3498977,qp03x8,56,6:15,0.08765605991870945
3499739,qp03pr,3,1:0,0.1333374458136898
3500054,qp03pr,12,0:30,0.09074121421983104
3500108,qp03x8,40,12:0,0.10288295789893424
3500404,qp03pr,60,3:45,0.26837374212339943
3500590,qp03pr,28,8:15,0.17314701101702976
3500674,qp03pr,53,20:45,0.12093639623959265
3500763,qp03x8,8,9:0,0.10775861265841633
3500893,qp03pr,12,19:45,0.057075689139714815
3501207,qp03pr,15,13:15,0.2130798332077188
3501578,qp03pr,15,9:0,0.270775526033928
3501791,qp03x8,10,12:30,0.08804608847505868
3501930,qp098h,17,0:45,0.2276792340542101
3502218,qp03x8,17,11:15,0.08972878835437592
3502824,qp098h,47,0:45,0.12851353290365047
3502966,qp03pr,12,8:0,0.3927984011545152
3503026,qp03x8,59,4:30,0.1217069526537203
3503051,qp03x8,17,16:45,0.01869991603828937
3503586,qp098h,59,18:0,0.04240987134267411
3503600,qp098h,54,4:30,0.28902425280173033
3504547,qp03x8,47,19:15,0.014370726917387125
3504765,qp03x8,1,2:30,0.0877110870189993
3504893,qp03x8,33,10:0,0.1343865469365985
3505319,qp098h,27,9:45,0.12706738595776745
3505388,qp03x8,40,20:15,0.00151072963900269
3505757,qp03x8,32,14:30,0.10954885683605554
3505774,qp098h,19,4:15,0.2380400356466103
3506335,qp03x8,34,18:45,0.005102898689487354
3506420,qp03x8,58,0:45,0.1214919118693742
3506680,qp03pr,60,18:0,0.2642328998980492
3506966,qp03pr,19,3:45,0.16456706591865758
3507019,qp098h,47,10:30,0.13974355825267093
3507042,qp098h,27,19:0,0.028241303497731206
3507229,qp03x8,38,10:45,0.12358908712325467
3507752,qp03x8,22,13:30,0.04644830363860837
3507801,qp03pr,52,18:0,0.06179905008213255
3507810,qp03x8,60,2:30,0.12307363768666935
3507863,qp03x8,11,21:30,0.04753710522661237
3507933,qp03pr,4,9:0,0.4187478129809166
3508186,qp098h,26,9:15,0.12264825224603222
3508516,qp03pr,58,19:0,0.05530891554741056
3508597,qp03pr,53,4:45,0.2510599790506287
3509046,qp098h,22,13:0,0.08284377550793301
3509180,qp03pr,18,5:15,0.2416363102860107
3509284,qp03x8,55,22:15,0.10603957791675783
3509644,qp098h,43,20:0,0.0154866260719016
3509829,qp098h,9,10:0,0.13449743273522366
3510050,qp03x8,38,3:0,0.09740924079264107
3510057,qp098h,25,20:15,0.08831086830948805
3510220,qp098h,41,17:0,0.051067337347719975
3510222,qp03pr,47,8:0,0.2214423156176029
3510296,qp03x8,46,16:45,0.021970655345759628
3510566,qp03pr,1,23:45,0.12754438839845733
3510808,qp098h,29,23:45,0.29001192775411977
3510917,qp03x8,1,10:0,0.060173125839969525
3510954,qp03x8,60,13:30,0.1233360020339298
3510995,qp098h,49,13:15,0.1555350096895244
3511150,qp098h,51,18:0,0.07424462632275179
3511380,qp03pr,6,5:45,0.08094645675939477
3511383,qp03pr,18,0:0,0.13887577977761667
3511394,qp03pr,42,7:15,0.31053110447777404
3511848,qp03x8,10,10:0,0.12472095192288794
3511997,qp098h,26,9:45,0.17226935751881575
3512299,qp03x8,22,4:0,0.10492063720193652
3512806,qp03pr,36,11:45,0.3738789894428221
3513194,qp03x8,54,19:15,0.02132458567517865
3513280,qp098h,3,21:0,0.05121342778603631
3513307,qp03x8,31,21:45,0.0144689405401457
3513385,qp03pr,15,10:0,0.3961443885902267
3513414,qp098h,3,7:30,0.11883585781657592
3513633,qp098h,6,3:0,0.12812547037321428
3514136,qp098h,50,14:0,0.08500539538528037
3514243,qp03pr,17,16:30,0.17433699353906926
3514375,qp098h,47,3:45,0.17829332914669782
3514550,qp03x8,11,4:0,0.11906084498000205
3514623,qp098h,61,11:0,0.18870384431098372
3514719,qp03x8,36,19:15,0.012847525208345659
3515060,qp098h,8,1:30,0.23475243784548602
3515108,qp03pr,3,20:0,0.030341418213382137
3515225,qp03x8,26,12:15,0.06955656299614614
3515599,qp098h,41,22:30,0.0905565847108658
3515664,qp098h,17,15:30,0.05865855981251693
3515673,qp03x8,4,22:0,0.031705030294547014
3516127,qp03x8,14,21:15,0.05993506753950295
3516187,qp03x8,41,12:15,0.04521088190365602
3516376,qp03pr,51,22:30,0.09115623700787308
3516466,qp03pr,5,4:15,0.13563991327788455
3516549,qp03pr,22,19:0,0.05484368023595014
3517664,qp03pr,56,20:15,0.05115550432901122
3517754,qp03x8,53,0:15,0.14921676935699246
3518109,qp03x8,10,5:0,0.13104159903934018
3518154,qp098h,20,23:30,0.2439161225641806
3518265,qp098h,6,19:15,0.00518105881728759
3518519,qp03x8,26,20:0,0.007368841633762881
3518532,qp03x8,54,14:45,0.07461872232416902
3518562,qp098h,15,14:30,0.06500050268918113
3518957,qp03pr,47,14:30,0.10961553706724846
3519563,qp098h,6,0:15,0.05902751341197169
3519624,qp098h,9,9:15,0.11405335545574866
3519656,qp03pr,20,4:0,0.1217837930025428
3520587,qp098h,57,7:0,0.11941020657172564
3520924,qp098h,54,23:30,0.08890226563533067
3520973,qp03pr,42,3:30,0.2910973330910952
3521897,qp03x8,39,17:45,0.012177333188321466
3522104,qp03pr,55,21:30,0.096039353566158
3522164,qp03x8,26,19:0,0.018783415598879333
3522183,qp098h,42,14:30,0.12099157733199065
3522764,qp098h,53,13:30,0.15491120595537275
3522805,qp098h,10,2:0,0.2593215880925958
3523641,qp098h,35,22:15,0.2303802469505458
3524030,qp03x8,10,9:45,0.10243189050300952
3524289,qp03x8,30,15:0,0.06422104582823494
3525130,qp03x8,24,1:30,0.12700470527110386
3525503,qp098h,54,20:0,0.027762251733469568
3525508,qp03pr,4,19:45,0.13983259408361834
3525539,qp03x8,51,2:0,0.13189095366908235
3525583,qp098h,55,7:0,0.14821902585680866
3526195,qp098h,16,19:30,0.015469535794550043
3526213,qp098h,28,1:45,0.1669264617643992
3527045,qp098h,45,13:15,0.1465656833569486
3527322,qp03pr,25,14:15,0.24556493435477555
3527477,qp03x8,52,12:0,0.2318603384001661
3527726,qp098h,44,10:45,0.2086757282130317
3527800,qp03x8,16,18:30,0.008760472892341635
3528243,qp03x8,4,14:30,0.08813894596661882
3528344,qp03x8,9,11:45,0.09674582883293044
3528552,qp098h,48,11:0,0.11774476191528528
3528554,qp098h,36,15:30,0.06717823385566295
3528680,qp098h,53,21:30,0.037392687359068685
3528968,qp03pr,27,19:30,0.043883267542696544
3528971,qp098h,40,20:45,0.01916027468880056
3529150,qp03pr,21,11:15,0.2807621671415512
3529528,qp03pr,49,11:15,0.3074353322120811
3529736,qp03pr,57,8:30,0.26416972422917584
3529777,qp098h,22,18:30,0.017848691866811102
3529864,qp03x8,48,1:0,0.054627423854859296
3530016,qp03pr,4,5:30,0.25268856886131336
3530310,qp03pr,38,2:0,0.2228802270992631
3530588,qp03x8,18,8:45,0.11056855176924807
3531265,qp03x8,1,6:0,0.16538942806684098
3531764,qp03pr,39,6:30,0.29239734306909954
3531825,qp03pr,6,18:15,0.01820871911849462
3532111,qp098h,1,20:30,0.023948733060245482
3532250,qp098h,11,18:0,0.05862676477086062
3532349,qp03pr,13,18:45,0.037300102064656886
3532945,qp098h,58,8:0,0.14491879427080612
3533197,qp03x8,52,7:15,0.11615384283943662
3533278,qp098h,17,8:0,0.17003796182532582
3533336,qp03x8,15,1:30,0.16775775303526733
3533416,qp03pr,44,20:0,0.023575044458309224
3533483,qp03pr,5,15:45,0.10450024658977516
3533903,qp03x8,54,6:15,0.2276542119055547
3533964,qp03x8,35,21:45,0.10788026286917914
3534072,qp03pr,5,8:30,0.1939362839361104
3534406,qp03x8,29,20:0,0.015137814447332785
3534923,qp03x8,23,9:45,0.0843712560106288
3535066,qp098h,55,2:30,0.12865568026370575
3535136,qp03pr,58,17:30,0.050471686510648664
3535175,qp03pr,25,21:45,0.08139162483653142
3535577,qp098h,19,17:30,0.03090160996757318
3536157,qp098h,55,14:45,0.07362345613373765
3536170,qp098h,58,9:15,0.1804055103364272
3536381,qp098h,29,23:15,0.22041392291855344
3536609,qp098h,44,5:15,0.21240775507786847
3536801,qp03pr,54,19:15,0.08350692601063907
3537283,qp03x8,39,3:30,0.12260803318361516
3537335,qp03pr,37,8:15,0.2955962774091456
3538531,qp03x8,2,2:30,0.1217083699080226
3538581,qp098h,7,10:0,0.10624720312849233
3538690,qp03x8,22,0:45,0.17073301639147292
3538779,qp098h,8,17:0,0.02194682188754444
3539376,qp03x8,61,10:45,0.16629161423073824
3539395,qp03x8,32,22:0,0.036204645331806284
3539418,qp098h,57,10:30,0.11885017147004605
3539457,qp098h,45,14:0,0.1378955723829631
3539468,qp03x8,46,3:15,0.10033133888992936
3539540,qp03x8,46,15:15,0.0668272795744213
3539580,qp03pr,18,0:30,0.2133018588046467
3539628,qp03x8,52,21:30,0.06617096491204552
3539812,qp03x8,16,9:45,0.13065112731304887
3539933,qp03pr,5,7:0,0.13468974706440742
3540144,qp098h,46,16:15,0.05203352866005038
3540517,qp098h,32,10:45,0.18737902600387246
3540518,qp03x8,13,17:0,0.0192717071518354
3540704,qp098h,7,15:45,0.0854143657626824
3541089,qp03pr,46,7:30,0.1595371197809363
3541526,qp03x8,22,10:15,0.07741392672352787
3541701,qp03x8,54,6:45,0.18234284226229847
3541865,qp098h,20,1:0,0.11194186490301324
3541976,qp098h,15,5:45,0.16497444115795082
3542243,qp098h,58,19:45,0.027136912075111132
3542467,qp03x8,1,9:45,0.057695528601460835
3542650,qp098h,12,9:30,0.1816672836005276
3542931,qp098h,24,1:45,0.20462228998808046
3543310,qp098h,3,3:15,0.1605578348009529
3543601,qp03x8,50,4:15,0.12115806732604548
3544115,qp03pr,42,8:15,0.28710991822934684
3544219,qp03x8,37,6:15,0.06898200104438486
3544495,qp03x8,51,10:45,0.13886233287644442
3544611,qp098h,55,10:15,0.05997825292727284
3545206,qp03pr,45,8:45,0.2503702989567689
3545230,qp03pr,10,16:30,0.1577391833709423
3545360,qp098h,39,0:15,0.1932548685995611
3545555,qp03pr,48,0:45,0.06149291737198366
3546362,qp03x8,14,19:0,0.00038731114198133
3546577,qp098h,26,6:30,0.2551786808111277
3546617,qp03pr,41,6:15,0.13521819396411125
3547227,qp03x8,17,8:0,0.10429671807608283
3547543,qp098h,45,11:0,0.15604971875597992
3547885,qp03pr,52,18:15,0.052568535012762006
3548595,qp03x8,58,0:30,0.1543572677390766
3548768,qp098h,6,12:30,0.1164091884904335
3549080,qp098h,33,23:15,0.05749063972163185
3549100,qp03pr,35,1:15,0.15331224682027195
3549208,qp03x8,15,2:45,0.11965228435054145
3549237,qp03x8,42,5:0,0.12292529472454734
3549245,qp03pr,12,10:45,0.14726131239756252
3549653,qp03pr,4,13:45,0.2742464973968068
3550083,qp098h,41,1:30,0.09090662258601677
3550084,qp03x8,37,8:15,0.10242398751045634
3550200,qp03pr,28,4:45,0.22666322913920184
3550206,qp098h,31,19:0,0.02074683059527345
3550348,qp098h,55,7:15,0.14046298020188844
3550586,qp098h,61,20:30,0.020799192179030226
3550600,qp03pr,6,11:30,0.08361704008321509
3550629,qp098h,48,10:15,0.14916070865722175
3550769,qp098h,51,17:0,0.04807455004714176
3551105,qp03pr,4,11:30,0.3071538298291601
3551875,qp03pr,3,2:0,0.10328304471314306
3552277,qp03x8,39,10:15,0.1944404075806296
3552601,qp098h,43,8:30,0.12180656388700882
3552977,qp03pr,11,12:15,0.29616307049449403
3553186,qp098h,41,0:0,0.09192573570455836
3553235,qp098h,8,22:30,0.12403760799145636
3553636,qp03x8,37,22:0,0.10041064132073227
3553679,qp03x8,55,12:0,0.08098784275767096
3554375,qp098h,49,18:15,0.030995236508950925
3554444,qp03pr,24,15:45,0.12945309268124522
3554581,qp03x8,58,8:15,0.13990284195535665
3555028,qp03x8,18,7:30,0.15797734981437114
3555042,qp03pr,1,16:15,0.08280712848867351
3555341,qp03x8,61,13:15,0.1080109034474139
3555363,qp098h,12,15:30,0.029146079822073907
3555659,qp03pr,18,22:30,0.0231430278685904
3555887,qp098h,1,21:15,0.06557927695568172
3556827,qp098h,25,19:30,0.042355901647305516
3557067,qp03x8,32,2:0,0.17748932915420207
3557224,qp098h,24,14:45,0.07301914419786901
3557382,qp03x8,24,5:15,0.13404096242565516
3557499,qp098h,50,12:0,0.18738598207206306
3557539,qp03x8,20,15:30,0.041351299094410855
3557562,qp098h,29,22:30,0.1267923644305012
3557804,qp03pr,11,1:45,0.18568669398837467
3557944,qp03x8,44,2:15,0.2124222357889248
3558038,qp098h,29,1:45,0.1840983077661812
3558148,qp03x8,44,20:0,0.022844914676862872
3558149,qp03x8,52,17:30,0.01368374906787062
3558468,qp03pr,8,1:45,0.13680012939123606
3558673,qp03pr,13,23:30,0.01171368782136334
3558900,qp098h,57,12:45,0.0788120375382137
3559134,qp03x8,25,9:45,0.15746342705544766
3559676,qp03x8,20,12:0,0.06167038980276882
3559715,qp03x8,47,0:45,0.06863329990045741
3559716,qp03x8,21,21:0,0.0320997442672169
3559999,qp03pr,31,1:45,0.183832274193456
3560245,qp098h,9,21:0,0.05410869919894224
3561290,qp03pr,1,0:0,0.04696641054519953
3561445,qp03x8,34,7:15,0.11246740235634099
3561484,qp03x8,46,17:45,0.012001928270359691
3561811,qp03x8,4,11:0,0.1289390402579892
3561840,qp098h,9,11:30,0.08783039849421377
3561875,qp098h,35,1:30,0.2176044740899535
3561949,qp098h,5,7:0,0.11416647494441133
3562631,qp03x8,5,3:30,0.10452795546096652
3562847,qp03x8,38,15:30,0.0464479124339566
3563648,qp03pr,56,9:15,0.507019887674023
3563831,qp098h,32,8:15,0.18090349756148305
3564626,qp03pr,27,20:15,0.04644048973410513
3565259,qp098h,50,10:0,0.10955193908729784
3565290,qp098h,57,17:30,0.062206789403683724
3565390,qp03pr,48,6:45,0.12309928483016908
3565476,qp03pr,32,23:0,0.0969029854802808
3565492,qp03x8,25,12:30,0.09437981126921748
3565543,qp098h,36,6:45,0.13464293371419106
3565559,qp098h,47,14:0,0.11739787891805173
3565704,qp098h,58,12:45,0.13205350503323898
3566122,qp03x8,25,3:15,0.0956331479420578
3566128,qp03x8,11,3:0,0.15294343262821108
3566209,qp03x8,42,14:15,0.08237463823427743
3566422,qp03pr,42,19:45,0.02854069360237985
3566817,qp03pr,7,16:45,0.04851013734954387
3567035,qp098h,2,16:0,0.054042875401066996
3567125,qp03pr,43,11:30,0.11373791304572038
3567197,qp098h,29,19:30,0.009544031680591076
3567220,qp03x8,48,1:15,0.07876438928992321
3567299,qp03x8,55,8:30,0.09738006057505423
3567554,qp03x8,45,15:15,0.08547997245857818
3567780,qp098h,59,20:0,0.052365541220439835
3568067,qp03x8,31,20:30,0.009983900921613432
3568569,qp098h,38,4:30,0.208001520467675
3568611,qp098h,33,6:0,0.18867760278496715
3568677,qp098h,6,16:45,0.02898329789775632
3568875,qp098h,32,21:45,0.052209728498492466
3569050,qp03x8,61,14:30,0.06303105119392846
3569088,qp03pr,25,18:15,0.12384858319538032
3569247,qp098h,60,2:0,0.1980769517632383
3569833,qp03x8,55,9:45,0.10561055549256362
3569986,qp098h,24,16:0,0.08363390359459917
3570238,qp03x8,47,12:0,0.08426902192858449
3570307,qp03pr,34,22:15,0.0725656837494114
3570391,qp03x8,51,1:15,0.1554201473936378
3570853,qp03x8,9,7:0,0.10491017852744684
3571173,qp098h,36,5:45,0.20096541268933607
3571264,qp03pr,52,13:45,0.425404310642784
3571290,qp03x8,23,16:30,0.034935172169114334
3571827,qp03pr,31,12:0,0.28387528718585603
3571991,qp03x8,47,18:30,0.01755974392149748
3572004,qp098h,48,5:45,0.16789780202610108
3572310,qp03x8,12,17:15,0.010929320101268193
3572745,qp098h,15,7:30,0.11148759186978968
3572759,qp03pr,49,21:30,0.056432312147342525
3572817,qp03pr,4,15:0,0.1984704696543632
3572885,qp03x8,48,11:15,0.07166814286232144
3572907,qp03x8,49,23:30,0.16572910371138636
3573477,qp098h,58,19:30,0.023947828677935948
3573510,qp03pr,29,6:0,0.17949399077642242
3573694,qp03x8,42,0:15,0.12370830888051912
3573698,qp098h,2,5:0,0.16179652558816124
3574037,qp098h,22,1:45,0.1499818213573392
3574590,qp098h,48,1:45,0.1330156035435658
3574826,qp03pr,12,14:15,0.1448448329854023
3574843,qp098h,50,17:45,0.05362327838175174
3574975,qp03x8,58,20:15,0.014262055691661274
3576218,qp03pr,40,18:15,0.12204945516294445
3576293,qp098h,36,21:45,0.11173196873209897
3576345,qp098h,60,1:15,0.20571620435015853
3576849,qp03x8,40,23:30,0.0250396818981886
3577255,qp03x8,8,4:15,0.11788748661887286
3577278,qp03pr,43,20:0,0.041155273012159016
3577439,qp03x8,17,6:45,0.13702751475293726
3577674,qp03pr,39,17:30,0.1550438090189266
3578027,qp098h,3,1:15,0.236385718516398
3578253,qp03x8,11,17:15,0.040570597316409336
3578781,qp098h,45,7:15,0.17127942585101424
3579005,qp098h,23,19:15,0.02021548669144903
3579248,qp03x8,52,7:45,0.11467837569671445
3579308,qp03x8,2,14:0,0.07129933724640651
3579945,qp098h,31,15:0,0.10733679071363654
3580189,qp098h,25,6:15,0.2263063095872347
3580376,qp03pr,5,11:45,0.14763738899509676
3580417,qp03x8,46,20:30,0.017891776021952206
3580450,qp098h,39,2:0,0.1553511604117296
3581138,qp098h,10,22:0,0.13111336234786855
3581248,qp03pr,50,5:15,0.2707901438718632
3582005,qp03x8,37,13:0,0.08321767994440059
3582155,qp03x8,50,16:30,0.031003963145882173
3582895,qp03x8,45,18:0,0.011578455519764844
3583188,qp098h,1,23:45,0.2743535320313313
3583228,qp03pr,15,20:45,0.06675566684672064
3583295,qp03pr,37,12:0,0.4501379209703513
3583335,qp03pr,29,9:45,0.32495371690555497
3583400,qp03x8,4,12:30,0.11084581338915643
3583483,qp098h,55,19:0,0.0133333523566904
3583721,qp03x8,8,6:0,0.10607165704988836
3584074,qp03pr,39,20:15,0.05692938351352333
3584171,qp03x8,33,3:45,0.12937258024413414
3584417,qp03pr,26,16:15,0.15755089284232598
3584435,qp03x8,9,5:30,0.1280363991281091
3584475,qp03x8,29,15:15,0.02689556430992076
3584549,qp03x8,13,18:15,0.0039481441728647215
3584916,qp098h,2,13:0,0.11935389782599692
3585050,qp098h,53,20:45,0.049839460017275135
3585087,qp03x8,61,11:15,0.13988350741309005
3585231,qp098h,1,23:0,0.11908418814109338
3585705,qp03pr,4,12:15,0.3055603989790208
3585931,qp03x8,30,22:0,0.07532497635720478
3586276,qp03pr,13,12:15,0.15271846486860818
3586463,qp098h,55,19:45,0.0275677992213505
3586472,qp098h,16,20:15,0.010007223550698684
3586548,qp03x8,16,6:0,0.17499334358540247
3586609,qp098h,35,21:15,0.0719186009614532
3586839,qp03x8,34,19:45,0.008569875416739358
3586912,qp03pr,20,0:30,0.03708710302665686
3586950,qp03pr,30,6:45,0.2306730284392552
3587576,qp03x8,1,18:0,0.007247568174960158
3587867,qp098h,1,8:15,0.0984016269034894
3588003,qp03x8,12,23:30,0.035365438953016824
3588269,qp03x8,31,10:30,0.1539139028088691
3588501,qp03x8,24,20:30,0.021300380155528882
3588689,qp098h,35,8:15,0.15120397071212224
3588868,qp098h,61,16:15,0.07377636487823556
3589038,qp03pr,54,2:0,0.14787384372901635
3589395,qp03x8,39,15:15,0.07771202436637632
3589776,qp098h,17,11:45,0.1571377857003731
3589926,qp03pr,21,21:45,0.02049033052928516
3589974,qp03x8,10,19:45,0.009355247593331851
3590562,qp03x8,39,6:15,0.12591614042828198
3590843,qp03x8,14,19:15,0.014026192959540038
3590964,qp098h,46,17:30,0.055110555708086914
3591112,qp03x8,13,14:0,0.06505600216789588
3591267,qp03x8,34,5:0,0.07473416044560942
3591809,qp03pr,41,4:0,0.1430030823685442
3592267,qp098h,46,6:0,0.13588276511125885
3592564,qp03x8,40,19:15,0.0001893468414337298
3592680,qp03x8,10,19:15,0.0219941267386051
3592870,qp03pr,57,15:15,0.1213538798045527
3593250,qp098h,33,6:15,0.13476177897873856
3593289,qp098h,2,16:30,0.09236050340080136
3593802,qp03pr,56,23:45,0.16577028788132986
3593886,qp03x8,41,4:0,0.08247581734607799
3594921,qp03x8,10,18:15,0.0091382021022383
3595060,qp03x8,60,6:30,0.172955329127196
3595266,qp03x8,35,23:0,0.13109021755405428
3595418,qp098h,49,12:15,0.11781376007880055
3595570,qp03pr,39,21:30,0.04949192983402608
3596325,qp03pr,10,15:0,0.1515772257194176
3596463,qp03x8,45,20:45,0.02343286998549525
3596522,qp098h,19,2:15,0.13605130343590158
3596833,qp098h,20,0:0,0.04546762814940068
3598327,qp03pr,32,16:45,0.20866954978727065
3598419,qp098h,14,18:0,0.035631286875137363
3598545,qp03pr,26,23:15,0.02043949708608048
3598670,qp098h,4,10:30,0.16992587580444185
3598880,qp03pr,60,9:0,0.31499940061768583
3598906,qp098h,54,12:30,0.16853734460783734
3599139,qp03pr,59,21:0,0.06880437627300287
3599509,qp03x8,36,4:30,0.08620099979828233
3599838,qp03x8,2,1:15,0.2009266898316965
3599945,qp03x8,43,7:30,0.11365116231441938
3600175,qp098h,56,9:15,0.1721256542402237
3600740,qp03x8,41,7:15,0.13185520661409136
3600759,qp03x8,32,0:30,0.15850221603080944
3601118,qp03pr,28,6:45,0.14998323659496068
3601159,qp03pr,26,20:45,0.09307408744518864
3601259,qp098h,34,2:0,0.1428693474449708
3601287,qp098h,16,21:30,0.09143129760248
3601614,qp03pr,39,11:0,0.5944433501946923
3601786,qp03pr,12,15:0,0.12389655277725375
3601891,qp03pr,37,15:45,0.3666484141328202
3602044,qp098h,52,21:30,0.1275857681566706
3602322,qp03pr,52,23:0,0.09773878428253543
3602395,qp098h,32,7:0,0.22036085354654505
3602558,qp03pr,60,12:15,0.2364645737904172
3602721,qp03pr,54,20:30,0.09729199744752286
3603242,qp03x8,30,4:45,0.1591970917870089
3603285,qp03x8,16,8:15,0.1281645995491352
3603425,qp03pr,1,21:15,0.03192263436280509
3603747,qp03pr,57,1:0,0.16282290584547826
3603787,qp03x8,8,21:15,0.06274940880347014
3604160,qp098h,54,16:45,0.061988766743177076
3604218,qp03pr,6,10:0,0.1287201987692167
3604555,qp03pr,31,7:30,0.2269127039009305
3604710,qp098h,21,10:30,0.1036662172175893
3605184,qp03pr,43,13:15,0.13443295897014354
3605720,qp098h,19,7:0,0.23833204939198002
3605736,qp03pr,46,0:45,0.05902438104000264
3605771,qp03pr,13,12:45,0.15159934645001655
3605891,qp098h,2,15:15,0.07381090942254978
3606506,qp098h,56,5:45,0.11865650951954528
3607019,qp03pr,45,8:30,0.22801636269891434
3607516,qp03x8,55,9:0,0.06865617891059952
3607666,qp03x8,38,6:30,0.13039319933591362
